station_id,date,avg_temp
ST042,2029-08-06,11.04
ST007,2026-05-02,36.06
ST027,2026-09-18,24.1
ST095,2029-01-31,3.9
ST023,2029-03-10,20.32
ST034,2029-03-03,18.395
ST086,2027-04-29,26.35
ST057,2029-04-04,-0.67
ST009,2028-10-22,10.53
ST015,2027-12-23,26.76
ST097,2025-02-24,1.01
ST064,2025-04-05,23.73
ST073,2025-05-26,11.58
ST038,2024-02-17,19.56
ST073,2027-12-27,4.25
ST075,2026-03-29,26.52
ST085,2026-03-04,8.78
ST053,2029-04-04,8.59
ST087,2024-06-20,-0.91
ST008,2027-08-17,24.21
ST068,2024-03-19,10.45
ST038,2026-08-14,5.154999999999999
ST069,2026-07-04,25.83
ST077,2028-10-20,-1.85
ST046,2027-06-05,27.38
ST060,2025-11-03,1.18
ST048,2024-12-04,21.545
ST039,2025-09-12,23.3
ST010,2027-06-18,13.78
ST072,2026-05-15,17.47
ST068,2027-07-10,10.37
ST040,2024-06-23,17.18
ST064,2024-06-25,11.59
ST083,2027-09-02,11.676666666666668
ST026,2024-07-16,25.5
ST071,2024-07-17,25.08
ST021,2024-05-14,-2.91
ST014,2028-07-05,3.59
ST020,2029-08-13,18.525
ST079,2027-06-08,27.9
ST012,2028-03-09,4.19
ST006,2025-11-21,30.1
ST053,2029-07-16,2.47
ST091,2024-12-20,10.78
ST080,2024-05-30,17.665
ST036,2029-06-03,19.69
ST064,2027-06-01,1.58
ST052,2028-09-26,15.5
ST061,2025-03-11,21.88
ST074,2028-05-03,19.12
ST047,2028-02-12,7.27
ST099,2024-11-12,22.75
ST086,2026-12-07,18.84
ST036,2028-04-11,8.695
ST038,2028-08-24,22.09
ST068,2027-02-16,16.77
ST093,2028-05-27,20.78
ST047,2024-07-21,19.525
ST035,2025-04-06,19.61
ST075,2027-03-10,24.2
ST068,2026-08-10,31.27
ST088,2028-11-03,11.065
ST061,2026-03-12,22.87
ST064,2025-01-03,17.12
ST067,2027-07-27,23.51
ST019,2029-08-28,23.455
ST018,2028-03-27,21.98
ST079,2024-06-07,-0.1
ST065,2024-01-15,7.65
ST002,2027-10-28,11.89
ST010,2025-10-22,16.55
ST066,2028-08-11,22.36
ST067,2027-03-27,35.66
ST090,2029-01-22,6.99
ST005,2024-03-12,11.915000000000001
ST065,2028-10-02,9.855
ST074,2026-09-20,13.24
ST025,2027-08-19,25.1
ST030,2025-06-03,11.44
ST082,2027-11-12,8.415
ST073,2027-06-25,9.05
ST061,2026-07-23,0.76
ST082,2029-01-08,-3.0
ST082,2028-10-14,6.625
ST039,2028-10-15,11.81
ST056,2026-08-03,20.375
ST051,2028-02-09,19.52
ST010,2029-03-15,13.07
ST040,2027-11-14,14.79
ST079,2027-06-10,12.85
ST095,2026-02-16,6.55
ST040,2024-07-16,30.93
ST064,2028-01-12,19.68
ST056,2024-08-25,15.78
ST017,2028-05-14,23.134999999999998
ST011,2026-12-04,10.22
ST077,2025-07-04,12.22
ST078,2026-03-10,13.26
ST009,2026-12-20,21.11
ST051,2029-02-11,10.67
ST080,2026-03-28,9.91
ST047,2025-06-08,19.9
ST081,2027-01-18,15.424999999999999
ST049,2028-12-16,13.55
ST041,2024-07-31,27.04
ST081,2024-09-26,14.55
ST086,2027-10-21,-2.68
ST072,2029-05-20,19.79
ST100,2024-11-01,15.03
ST035,2028-08-14,13.33
ST023,2027-09-19,17.13
ST058,2028-04-19,12.95
ST032,2025-12-21,-3.97
ST079,2027-12-22,23.05
ST036,2027-11-21,22.42
ST035,2025-01-31,16.0
ST072,2028-05-15,21.01
ST088,2029-03-24,22.34
ST055,2024-06-12,17.44
ST055,2024-08-11,12.604999999999999
ST072,2026-06-24,13.583333333333334
ST058,2025-06-18,6.415000000000001
ST088,2027-05-14,15.84
ST091,2024-01-13,8.95
ST018,2026-07-15,18.27
ST096,2026-02-22,16.78
ST090,2029-08-21,24.85
ST073,2024-04-11,20.22
ST086,2027-04-18,12.39
ST020,2024-12-06,12.37
ST006,2029-07-12,27.4
ST070,2027-04-27,6.7
ST045,2027-08-07,23.19
ST032,2028-05-25,11.07
ST013,2029-04-20,11.893333333333333
ST027,2027-12-22,18.83
ST086,2028-09-19,19.83
ST026,2027-03-26,14.27
ST019,2027-01-28,0.61
ST083,2025-04-26,26.91
ST058,2027-02-04,12.605
ST021,2028-09-06,10.19
ST049,2028-02-02,20.66
ST091,2027-08-08,20.97
ST017,2029-06-05,13.68
ST054,2027-05-22,0.56
ST014,2028-03-14,14.059999999999999
ST017,2024-01-15,15.36
ST029,2024-03-20,20.465000000000003
ST092,2024-04-18,15.58
ST053,2025-12-20,25.29
ST068,2029-07-30,29.56
ST031,2028-01-15,7.38
ST045,2028-02-27,10.719999999999999
ST091,2027-11-19,6.8
ST042,2027-02-23,33.37
ST028,2024-02-08,6.11
ST014,2027-04-24,10.81
ST036,2028-09-13,20.35
ST009,2027-10-09,31.7
ST051,2028-12-01,13.77
ST094,2024-07-06,11.57
ST086,2024-01-10,18.29
ST030,2025-08-19,1.53
ST049,2027-05-25,44.87
ST083,2025-04-06,12.265
ST089,2024-10-03,24.38
ST065,2025-08-26,-0.57
ST075,2029-07-25,-1.9
ST022,2024-03-14,12.23
ST008,2029-06-09,8.48
ST018,2027-06-10,28.14
ST017,2028-07-26,45.53
ST090,2025-08-16,14.85
ST010,2027-01-03,-6.93
ST061,2025-05-16,17.37
ST078,2027-03-30,14.940000000000001
ST072,2028-04-22,18.18
ST006,2029-02-28,3.14
ST060,2027-04-18,13.17
ST069,2027-10-05,7.165
ST065,2027-03-31,-0.72
ST035,2027-09-22,12.66
ST025,2028-07-27,8.5
ST031,2026-09-26,30.82
ST061,2024-12-06,2.82
ST036,2028-10-23,17.125
ST018,2024-05-04,17.29
ST028,2029-01-16,17.25
ST036,2029-08-27,18.58
ST071,2027-03-23,9.493333333333334
ST009,2028-04-22,22.055
ST047,2028-10-01,10.64
ST029,2025-08-24,6.83
ST084,2028-10-17,9.8
ST086,2029-01-08,19.38
ST078,2025-10-26,8.0
ST065,2026-12-26,9.39
ST043,2028-01-07,5.335
ST003,2029-01-27,-0.69
ST017,2024-02-19,7.23
ST035,2024-07-15,22.04
ST034,2024-05-15,13.17
ST097,2027-09-25,8.46
ST006,2024-10-21,21.310000000000002
ST006,2029-02-14,19.73
ST028,2026-02-12,9.8
ST001,2024-02-24,17.619999999999997
ST056,2024-10-19,32.82
ST069,2029-01-10,31.72
ST078,2027-02-19,5.14
ST024,2025-09-14,29.11
ST039,2029-02-03,44.92
ST046,2024-08-24,12.06
ST081,2029-02-22,8.24
ST057,2027-05-22,33.76
ST084,2027-05-03,21.38
ST050,2025-10-05,-7.74
ST020,2025-05-19,19.05
ST076,2024-07-22,8.65
ST009,2024-05-22,10.405
ST034,2028-10-06,28.05
ST056,2026-02-19,27.18
ST043,2025-07-09,11.7
ST008,2026-06-19,10.66
ST081,2029-02-24,-4.73
ST026,2024-02-14,11.09
ST023,2027-06-08,9.13
ST032,2027-10-29,6.81
ST035,2027-11-02,29.72
ST025,2028-05-11,18.75
ST030,2025-11-17,12.435
ST017,2028-11-06,11.805
ST008,2028-03-29,18.93
ST020,2028-11-03,12.72
ST032,2024-11-20,10.18
ST047,2025-11-12,16.98
ST049,2025-02-19,18.91
ST029,2027-04-19,19.83
ST034,2024-10-08,7.1
ST044,2024-06-14,7.06
ST052,2026-03-19,14.07
ST078,2027-05-23,28.16
ST011,2024-03-02,16.86
ST021,2028-11-30,19.55
ST003,2024-10-26,17.23
ST067,2026-04-06,14.75
ST020,2029-01-06,2.46
ST078,2027-06-10,3.28
ST064,2029-09-09,19.71
ST037,2024-10-05,2.43
ST085,2027-12-21,8.475000000000001
ST054,2026-03-09,17.48
ST014,2025-10-11,11.62
ST076,2027-05-27,18.085
ST060,2024-02-12,17.515
ST091,2029-07-24,-1.66
ST041,2026-08-02,26.21
ST037,2027-02-15,25.41
ST031,2029-09-09,23.15
ST092,2024-08-16,19.555
ST016,2025-09-15,9.915
ST034,2026-09-29,-6.31
ST056,2029-06-04,17.06
ST063,2025-07-18,8.62
ST019,2024-07-24,2.68
ST076,2024-06-16,22.34
ST088,2029-01-07,15.6
ST028,2028-11-27,14.96
ST096,2026-01-14,5.654999999999999
ST069,2027-04-05,-1.82
ST015,2026-03-22,16.01
ST049,2028-11-29,5.43
ST080,2025-08-26,17.9
ST015,2027-10-30,30.85
ST019,2027-05-13,24.18
ST098,2025-10-03,18.6
ST049,2027-04-07,2.76
ST026,2025-09-29,16.755000000000003
ST060,2029-07-26,40.24
ST015,2026-01-28,4.99
ST082,2026-07-22,26.15
ST074,2029-01-05,22.2
ST037,2028-03-04,29.45
ST020,2024-11-01,26.545
ST021,2026-11-28,10.17
ST074,2025-02-25,-4.79
ST058,2025-11-04,19.27
ST053,2027-05-21,13.615
ST034,2029-02-14,0.04
ST022,2027-04-06,16.04
ST075,2027-04-23,4.355
ST008,2024-07-08,15.5
ST043,2025-06-13,2.42
ST080,2026-05-02,29.72
ST082,2025-03-11,9.135
ST069,2028-08-02,8.42
ST030,2029-03-28,5.34
ST067,2028-04-25,5.51
ST089,2024-08-22,16.8
ST012,2028-06-11,21.53
ST066,2026-03-24,2.34
ST026,2024-07-06,8.74
ST040,2025-07-29,-5.63
ST029,2027-04-11,-3.48
ST044,2025-06-28,6.71
ST015,2024-07-25,28.99
ST022,2029-07-22,20.99
ST067,2027-09-09,-4.97
ST092,2029-05-21,35.16
ST068,2026-12-21,18.02
ST031,2024-06-08,12.52
ST055,2028-09-23,12.74
ST017,2029-06-11,13.08
ST085,2029-02-06,13.363333333333335
ST050,2027-03-09,13.25
ST052,2025-08-25,10.9
ST074,2027-03-22,14.61
ST063,2025-03-28,16.15
ST084,2028-05-20,20.15
ST006,2029-03-08,-1.93
ST028,2028-03-30,4.06
ST093,2026-08-16,11.78
ST004,2024-01-30,6.29
ST065,2026-07-21,5.43
ST015,2026-04-11,24.18
ST065,2024-08-25,21.38
ST009,2025-03-02,-3.12
ST003,2024-02-11,26.4
ST096,2026-03-28,10.96
ST091,2026-12-24,33.54
ST026,2024-02-03,12.725000000000001
ST045,2024-09-29,11.31
ST047,2025-06-29,32.69
ST093,2026-07-08,8.645
ST071,2028-09-25,27.929999999999996
ST018,2024-10-14,21.47
ST076,2027-08-09,15.54
ST022,2025-08-15,6.39
ST079,2027-10-20,14.17
ST026,2025-09-20,20.88
ST066,2026-07-08,2.89
ST044,2025-10-22,18.15
ST002,2029-03-15,18.36
ST031,2024-04-21,3.27
ST018,2028-07-10,13.44
ST042,2029-02-01,4.225
ST037,2027-11-13,25.05
ST041,2024-03-31,12.02
ST072,2026-12-17,16.240000000000002
ST062,2028-01-08,10.28
ST036,2027-09-01,16.55
ST014,2028-08-02,21.91
ST041,2026-07-27,27.69
ST019,2024-11-04,19.165
ST068,2029-05-19,19.94
ST025,2027-08-12,15.59
ST019,2025-12-25,12.93
ST004,2028-07-03,-0.5
ST051,2029-01-30,-3.08
ST062,2028-08-27,15.66
ST014,2025-10-17,6.52
ST022,2024-10-27,24.03
ST068,2027-05-23,11.52
ST022,2026-01-24,10.14
ST039,2026-03-03,0.5
ST040,2027-09-17,5.895
ST074,2028-07-14,8.88
ST023,2024-07-22,4.255
ST079,2028-06-26,42.19
ST030,2029-03-06,0.72
ST088,2028-02-02,18.52
ST002,2026-04-27,13.11
ST100,2025-09-28,18.71
ST076,2025-11-10,16.29
ST024,2026-09-21,22.58
ST086,2028-02-29,20.57
ST012,2024-04-30,0.27
ST061,2024-12-12,2.52
ST056,2025-05-23,7.45
ST007,2029-03-07,24.68
ST040,2024-01-23,-0.3
ST100,2024-08-15,14.34
ST065,2025-09-15,31.39
ST029,2029-08-23,6.45
ST017,2027-04-20,8.05
ST094,2028-05-28,22.78
ST081,2024-03-05,28.295
ST028,2024-08-14,5.08
ST097,2027-07-29,14.35
ST052,2026-04-02,27.15
ST077,2025-03-14,-7.2
ST070,2024-12-10,9.95
ST066,2027-06-16,19.43
ST045,2027-12-03,26.71
ST078,2024-12-25,6.35
ST033,2024-06-15,7.31
ST074,2024-09-08,17.63
ST068,2025-01-27,26.98
ST036,2027-04-16,13.14
ST099,2026-12-07,16.38
ST006,2028-04-19,-4.86
ST050,2029-07-25,10.32
ST031,2027-01-12,3.9
ST046,2024-05-21,20.225
ST044,2024-07-25,10.83
ST098,2028-09-17,22.03
ST009,2028-09-20,9.95
ST057,2025-08-26,20.61
ST094,2026-12-19,12.84
ST070,2024-09-25,14.97
ST039,2028-08-20,19.87333333333333
ST038,2025-04-08,12.94
ST047,2025-11-23,27.88
ST031,2025-11-01,-2.16
ST048,2027-02-07,7.93
ST004,2027-05-10,8.74
ST091,2025-04-10,20.47
ST004,2026-01-11,16.81
ST060,2029-01-08,9.67
ST030,2026-12-28,9.76
ST070,2026-08-15,19.38
ST085,2028-11-05,30.12
ST013,2028-10-07,18.11
ST016,2024-01-12,7.35
ST029,2029-01-31,30.67
ST070,2027-03-23,23.69
ST073,2027-03-16,15.47
ST062,2028-10-03,13.03
ST039,2028-01-12,-1.0
ST008,2029-07-21,23.810000000000002
ST047,2028-04-25,28.66
ST022,2024-03-27,6.64
ST099,2029-08-01,21.69
ST014,2027-12-27,18.495
ST030,2024-01-22,4.4399999999999995
ST071,2024-09-26,26.28
ST099,2026-07-27,1.2
ST006,2026-03-09,20.36
ST082,2028-08-16,11.74
ST071,2024-07-04,11.51
ST057,2028-10-21,5.15
ST051,2026-06-01,15.06
ST064,2027-03-31,4.445
ST074,2025-11-10,8.625
ST095,2027-01-04,-3.17
ST033,2028-12-18,17.55
ST020,2028-07-18,15.89
ST092,2027-04-08,14.98
ST099,2026-08-13,21.48
ST045,2026-12-22,26.015
ST010,2025-11-06,9.53
ST037,2025-11-30,6.89
ST067,2028-06-23,23.095
ST036,2024-11-21,28.31
ST001,2029-01-21,20.61
ST014,2028-07-07,31.31
ST024,2027-10-31,17.64
ST078,2025-01-13,32.05
ST009,2029-08-21,23.26
ST025,2028-04-04,18.22
ST100,2028-03-08,12.219999999999999
ST021,2024-07-30,18.83
ST095,2024-03-04,16.37
ST056,2026-10-15,21.77
ST025,2026-08-12,9.17
ST007,2025-06-29,7.76
ST032,2028-01-09,18.21
ST042,2028-05-06,18.043333333333333
ST076,2026-02-21,22.92
ST062,2028-07-22,22.064999999999998
ST036,2027-11-25,13.399999999999999
ST037,2027-06-12,11.043333333333335
ST092,2026-06-14,6.33
ST083,2028-01-07,17.35
ST087,2026-05-10,14.85
ST046,2027-04-15,17.195
ST098,2024-04-17,-0.83
ST077,2028-01-24,10.15
ST043,2027-10-09,16.8
ST063,2025-08-29,2.15
ST063,2025-11-01,21.71
ST030,2025-01-29,14.6
ST085,2027-03-17,19.92
ST077,2026-06-22,18.19
ST066,2024-04-25,13.84
ST031,2026-12-24,3.42
ST072,2027-03-07,17.564999999999998
ST045,2026-09-12,9.795
ST090,2026-11-17,15.93
ST048,2028-03-02,26.64
ST014,2027-02-13,21.82
ST013,2027-03-29,22.09
ST073,2026-02-11,28.4
ST033,2026-06-19,4.95
ST057,2027-05-04,21.27
ST026,2025-04-03,21.97
ST065,2024-11-05,29.2
ST068,2026-05-22,11.77
ST034,2028-06-08,5.6
ST053,2027-07-04,-17.64
ST032,2025-08-25,21.296666666666667
ST005,2025-09-06,25.52
ST077,2028-02-23,4.91
ST093,2027-01-27,17.08
ST087,2027-06-17,-9.84
ST012,2025-07-11,21.78
ST072,2025-02-06,14.05
ST074,2026-07-03,-8.72
ST096,2027-10-02,12.780000000000001
ST082,2029-06-06,17.97
ST080,2025-01-17,26.86
ST012,2025-02-18,19.57
ST052,2028-07-29,3.79
ST040,2028-12-13,4.565
ST071,2025-07-10,36.33
ST093,2029-06-06,11.81
ST040,2025-02-13,-0.67
ST052,2024-05-11,39.57
ST092,2028-07-07,16.01
ST038,2025-03-20,14.47
ST038,2027-12-14,26.97
ST062,2026-11-07,2.59
ST040,2027-07-23,23.81
ST093,2024-04-22,15.64
ST071,2026-07-03,5.609999999999999
ST040,2026-04-19,20.57
ST048,2026-06-14,6.16
ST048,2027-12-04,10.47
ST068,2025-08-14,15.65
ST044,2026-04-20,19.87
ST099,2029-04-16,11.52
ST097,2027-06-02,14.92
ST035,2025-06-17,17.42
ST082,2024-05-22,5.2
ST075,2027-08-15,12.16
ST076,2029-06-30,14.72
ST064,2026-09-13,31.0
ST066,2029-01-06,5.47
ST059,2029-06-23,14.71
ST075,2028-05-19,29.68
ST010,2027-09-16,-3.45
ST055,2027-05-22,8.39
ST040,2024-12-02,1.6
ST010,2028-01-13,8.025
ST059,2025-02-15,4.84
ST063,2026-01-01,16.18
ST044,2025-11-10,21.96
ST069,2026-01-07,6.27
ST005,2026-08-13,12.37
ST036,2024-02-08,9.08
ST037,2025-08-10,16.53
ST081,2025-09-14,5.23
ST098,2026-03-31,9.55
ST070,2027-07-29,20.025
ST002,2025-01-08,20.37
ST072,2025-09-03,16.7
ST062,2027-03-19,8.5
ST082,2024-02-17,16.28
ST090,2029-01-07,18.3
ST018,2025-07-04,21.44
ST088,2025-03-12,16.545
ST080,2027-11-13,11.113333333333335
ST095,2026-06-30,15.33
ST039,2028-11-29,9.155
ST053,2029-05-24,2.11
ST076,2028-10-27,17.28
ST068,2028-08-12,6.72
ST079,2024-06-21,17.62
ST066,2024-11-11,12.29
ST040,2028-07-16,17.09
ST001,2027-03-13,6.66
ST076,2029-06-10,9.865
ST016,2025-02-02,17.59
ST038,2029-07-07,-9.46
ST042,2026-05-15,13.6
ST011,2029-01-07,13.83
ST068,2029-06-06,4.1
ST020,2027-12-28,33.48
ST066,2029-03-05,18.42
ST018,2029-06-04,16.13
ST005,2029-02-18,20.1
ST100,2026-07-11,25.38
ST057,2028-06-02,20.12
ST015,2024-06-26,13.43
ST097,2027-03-14,3.74
ST038,2029-07-31,10.21
ST068,2025-07-12,16.759999999999998
ST059,2027-10-11,9.26
ST056,2027-09-30,11.61
ST028,2026-01-07,15.8
ST037,2026-09-11,24.4
ST067,2024-08-04,24.72
ST090,2024-04-24,5.0
ST094,2028-07-02,20.259999999999998
ST100,2024-05-18,12.08
ST075,2028-09-09,13.06
ST062,2028-02-22,23.22
ST040,2024-11-23,2.1050000000000004
ST044,2025-01-17,5.44
ST071,2025-12-26,19.560000000000002
ST082,2028-05-27,18.95
ST005,2027-10-22,13.23
ST031,2027-03-06,8.75
ST043,2024-08-25,24.15
ST011,2028-01-07,9.75
ST048,2024-07-25,18.020000000000003
ST052,2027-06-11,22.92
ST006,2026-10-07,5.85
ST064,2027-05-20,17.225
ST077,2028-12-22,16.87
ST068,2025-04-09,2.26
ST014,2027-09-30,14.39
ST029,2024-05-21,13.225
ST018,2026-09-23,20.53
ST080,2029-05-01,26.54
ST065,2025-06-24,27.44
ST006,2027-02-18,23.9
ST086,2024-05-22,20.54
ST070,2029-04-16,6.26
ST045,2029-04-04,13.45
ST025,2025-05-06,29.24
ST006,2027-08-09,6.52
ST050,2029-07-18,20.88
ST100,2025-09-07,1.55
ST080,2029-05-29,13.58
ST008,2026-05-20,15.55
ST093,2027-05-06,9.29
ST070,2027-04-24,28.62
ST003,2027-10-15,14.32
ST075,2028-03-24,26.49
ST082,2027-03-06,13.93
ST080,2025-07-20,12.31
ST037,2026-08-04,13.97
ST062,2028-01-12,-0.54
ST002,2027-07-18,6.715
ST042,2029-05-19,23.07
ST043,2025-11-08,0.79
ST052,2027-03-17,13.46
ST047,2026-08-13,30.24
ST052,2028-05-24,-0.22
ST027,2028-11-07,15.96
ST070,2028-12-02,11.27
ST070,2024-06-29,23.49
ST065,2025-06-18,36.84
ST034,2024-10-11,10.68
ST086,2028-04-03,4.59
ST002,2029-01-21,-0.46
ST008,2029-03-18,28.48
ST100,2027-09-08,29.05
ST042,2027-11-18,18.61
ST046,2027-03-30,23.6
ST021,2028-02-29,6.07
ST017,2026-10-25,22.54
ST086,2028-10-01,19.22
ST021,2027-07-10,5.55
ST023,2028-04-22,19.67
ST084,2029-01-27,24.07
ST098,2029-05-04,21.09
ST084,2028-03-08,16.54
ST040,2027-10-16,13.78
ST073,2025-06-28,27.85
ST017,2027-11-14,27.21
ST070,2027-12-28,26.96
ST081,2026-11-08,24.22
ST056,2029-03-05,15.9
ST030,2028-01-29,20.22
ST015,2025-04-06,14.184999999999999
ST035,2027-07-18,12.1
ST002,2029-01-07,38.34
ST018,2029-03-27,12.33
ST040,2024-03-13,28.62
ST057,2027-01-02,31.05
ST082,2025-10-10,29.81
ST038,2027-07-13,8.02
ST066,2025-11-01,18.025
ST063,2025-03-15,23.1
ST042,2029-06-20,23.68
ST091,2027-03-30,4.01
ST014,2025-09-22,13.07
ST097,2028-06-14,25.49
ST081,2025-08-23,29.03
ST030,2024-12-05,16.72
ST032,2027-12-31,24.290000000000003
ST055,2025-05-04,21.09
ST034,2027-05-18,13.71
ST014,2025-10-28,8.55
ST031,2027-01-31,34.43
ST035,2025-09-18,26.72
ST007,2024-02-03,5.25
ST091,2024-02-08,13.15
ST056,2024-02-27,4.09
ST009,2028-03-10,24.56
ST077,2025-05-03,24.59
ST071,2025-04-16,-14.54
ST077,2025-05-18,14.655000000000001
ST071,2028-03-03,19.895
ST065,2029-07-21,14.67
ST075,2026-10-27,17.08
ST033,2024-05-02,-14.44
ST018,2024-02-08,11.024999999999999
ST077,2026-09-22,14.55
ST019,2027-01-29,13.05
ST024,2027-02-21,8.635
ST064,2029-03-29,12.95
ST070,2024-05-28,1.93
ST099,2025-09-13,30.0
ST073,2024-02-08,28.66
ST002,2025-02-06,16.98
ST041,2029-07-11,17.99
ST040,2028-09-20,17.58
ST012,2025-03-06,16.02
ST011,2029-01-21,6.43
ST061,2028-06-17,13.55
ST069,2027-05-19,12.76
ST028,2026-05-09,4.76
ST046,2026-11-26,21.13
ST036,2027-04-21,25.490000000000002
ST016,2028-03-03,6.79
ST024,2025-05-11,33.37
ST016,2028-11-28,15.4
ST007,2024-04-18,17.56
ST043,2026-02-20,24.99
ST031,2027-03-13,4.41
ST008,2026-01-14,12.78
ST027,2025-04-30,16.01
ST038,2027-07-05,8.32
ST020,2024-06-08,24.905
ST022,2029-05-25,1.16
ST021,2029-06-06,13.88
ST040,2027-08-14,18.44
ST088,2027-06-21,28.58
ST029,2026-01-14,3.5549999999999997
ST061,2027-12-26,14.765
ST037,2024-03-25,14.11
ST100,2028-08-22,10.73
ST012,2027-06-10,9.28
ST082,2026-04-06,9.22
ST033,2027-03-26,28.38
ST098,2028-01-10,19.66
ST053,2026-07-16,11.05
ST057,2026-03-31,15.56
ST092,2024-01-17,5.615
ST067,2027-08-06,-0.65
ST049,2027-06-21,15.45
ST020,2026-11-22,22.48
ST086,2027-05-26,25.73
ST087,2024-08-26,12.525
ST094,2024-09-28,19.34
ST067,2027-05-14,14.515
ST034,2029-04-28,7.88
ST033,2026-04-19,19.15
ST047,2028-11-08,21.07
ST050,2025-08-12,8.31
ST045,2027-08-23,12.94
ST047,2026-04-23,10.71
ST039,2027-06-01,12.350000000000001
ST037,2027-11-20,13.065
ST069,2025-11-23,4.77
ST086,2027-08-12,14.030000000000001
ST010,2027-03-07,18.96
ST013,2024-11-22,1.16
ST073,2026-05-10,24.294999999999998
ST073,2029-04-09,21.74
ST051,2026-07-10,24.64
ST074,2026-11-22,14.2
ST031,2024-08-08,4.18
ST044,2024-07-21,-1.87
ST089,2027-04-05,8.0
ST095,2024-05-11,-5.07
ST082,2029-03-30,6.84
ST054,2024-08-25,1.89
ST001,2028-01-23,29.96
ST087,2025-09-20,17.75
ST008,2028-08-07,17.02
ST026,2026-05-15,15.015
ST034,2024-03-28,14.49
ST043,2024-09-15,18.37
ST072,2025-07-12,24.19
ST045,2024-07-15,30.96
ST038,2027-04-12,-9.54
ST062,2027-10-20,18.325
ST013,2029-06-03,1.28
ST092,2027-04-19,35.24
ST040,2025-11-29,6.0
ST064,2027-01-14,32.76
ST069,2025-04-02,15.46
ST100,2027-01-24,11.57
ST057,2027-01-14,10.5
ST038,2025-09-24,17.635
ST096,2029-04-13,10.11
ST016,2027-08-15,1.57
ST064,2027-10-14,13.38
ST048,2026-11-11,8.62
ST082,2024-07-31,5.19
ST048,2026-02-06,10.17
ST074,2024-09-11,9.33
ST056,2026-05-24,17.66
ST095,2029-06-03,11.83
ST060,2025-02-10,5.28
ST097,2027-05-17,15.89
ST097,2024-04-21,9.13
ST050,2028-08-31,7.86
ST016,2025-05-11,-8.25
ST087,2028-11-22,-9.11
ST080,2027-05-23,17.09
ST065,2025-10-09,22.41
ST009,2027-08-06,16.79
ST057,2026-01-21,19.58
ST093,2024-11-14,5.17
ST063,2027-06-01,13.25
ST078,2024-06-23,23.33
ST038,2025-11-24,2.84
ST023,2025-06-30,10.62
ST099,2026-01-18,14.79
ST074,2028-11-04,30.29
ST095,2028-01-23,7.69
ST016,2025-09-03,5.4
ST018,2029-09-02,15.13
ST003,2025-01-04,17.78
ST024,2028-06-15,23.195
ST094,2024-02-06,1.19
ST018,2026-07-30,15.71
ST087,2025-03-30,9.95
ST047,2026-03-26,8.065
ST046,2028-10-01,34.69
ST057,2026-06-13,17.76
ST073,2025-12-20,26.81
ST054,2024-12-30,28.24
ST059,2025-05-06,20.575
ST069,2025-08-11,-10.32
ST023,2029-01-29,17.75
ST017,2028-06-07,38.08
ST016,2029-02-04,22.58
ST075,2027-07-16,15.92
ST096,2024-01-10,42.14
ST035,2024-04-16,19.94
ST024,2024-04-21,1.795
ST085,2024-04-28,12.89
ST008,2029-02-15,20.23
ST036,2024-07-25,5.79
ST093,2025-04-19,42.66
ST009,2028-05-22,13.84
ST089,2024-07-09,1.63
ST038,2028-07-22,23.77
ST096,2027-07-25,25.02
ST049,2024-07-07,17.35
ST019,2024-10-06,10.530000000000001
ST090,2029-01-25,11.05
ST081,2028-04-21,21.37
ST037,2025-07-06,23.384999999999998
ST062,2029-02-18,0.2
ST026,2027-10-16,11.13
ST067,2026-06-20,26.1
ST021,2029-01-01,7.39
ST009,2024-01-29,14.34
ST089,2026-09-29,-1.51
ST005,2027-09-25,31.37
ST016,2025-01-31,13.59
ST020,2024-04-06,6.14
ST024,2028-03-16,13.69
ST085,2025-11-07,27.76
ST028,2027-03-08,4.22
ST023,2028-07-04,12.49
ST022,2026-06-25,10.26
ST039,2027-01-30,25.05
ST012,2025-03-30,9.190000000000001
ST042,2029-03-30,13.0
ST032,2024-06-20,3.62
ST054,2029-01-06,24.38
ST073,2025-07-01,27.37
ST099,2027-03-18,22.07
ST058,2024-02-20,-3.13
ST035,2024-06-19,6.04
ST095,2024-10-03,10.4
ST083,2029-03-16,8.945
ST099,2028-06-13,16.435
ST031,2029-06-15,-0.96
ST076,2025-04-29,7.15
ST020,2024-11-04,20.84
ST027,2025-07-03,18.55
ST061,2024-02-25,9.27
ST040,2027-11-07,27.28
ST016,2025-01-10,18.55
ST001,2024-01-10,16.37
ST023,2026-01-09,8.36
ST055,2026-02-13,21.49
ST079,2025-08-11,6.07
ST020,2026-09-30,14.29
ST008,2028-06-21,5.15
ST057,2025-01-29,12.31
ST036,2027-11-29,23.84
ST002,2025-03-04,12.79
ST036,2029-07-03,21.16
ST018,2024-06-01,9.29
ST061,2025-02-11,5.27
ST009,2027-01-28,29.24
ST045,2025-11-28,30.06
ST020,2025-09-23,4.54
ST093,2025-03-21,9.72
ST017,2026-05-22,15.92
ST051,2026-08-20,19.205
ST014,2025-06-26,11.45
ST052,2024-11-16,7.33
ST041,2025-11-23,23.26
ST057,2028-08-10,2.54
ST029,2024-10-14,28.13
ST042,2026-01-26,12.88
ST013,2029-02-03,15.24
ST071,2027-11-30,18.18
ST042,2024-03-29,16.240000000000002
ST065,2025-03-17,5.720000000000001
ST066,2025-07-13,16.245
ST002,2028-04-03,15.95
